epoch,composite training loss,activity training loss (cross entropy),TTNE training loss (MAE),composite validation loss,TTNE - MAE standardized,TTNE - MAE minutes,Cross Entropy validation set next activity,Next Activity Accuracy (validation)
42,0.03095017571002245,0.01726199746131897,0.013589887330308557,0.5300609469413757,0.1758413016796112,2910.5479197922405,0.3542196750640869,0.9005635976791382
43,0.031080901455134154,0.017280553560703994,0.013677205471321941,0.5279085636138916,0.17855939269065857,2955.53811300876,0.3493492007255554,0.8985507488250732
44,0.03071520371362567,0.017115472108125685,0.013512089690193534,0.523549497127533,0.17779165506362915,2942.8304207205842,0.3457578420639038,0.8997584581375122
45,0.030906099621206523,0.017158757904544474,0.01361233782954514,0.5298335552215576,0.17929819226264954,2967.7668188751413,0.3505353629589081,0.8985507488250732
46,0.030912971924990415,0.01707762187346816,0.013637469317764044,0.524962306022644,0.17709003388881683,2931.217096482613,0.34787222743034363,0.8993558883666992
47,0.030767006296664477,0.016974982051178814,0.013656497006304563,0.5253825187683105,0.1770237237215042,2930.1195220351465,0.34835880994796753,0.9021739363670349
48,0.03080195212736726,0.017074535246938468,0.01364028811454773,0.5275025367736816,0.17628206312656403,2917.8434601476606,0.35122042894363403,0.8981481194496155
49,0.030692441146820782,0.01694354894571006,0.013674083929508925,0.5292006134986877,0.17722871899604797,2933.5126302764497,0.35197189450263977,0.8981481194496155
50,0.030855662655085325,0.017129213735461234,0.013627306455746294,0.5256388187408447,0.1760016679763794,2913.2023234335074,0.34963715076446533,0.9021739363670349
51,0.030764427371323108,0.01707384077832103,0.013515792358666658,0.5272125601768494,0.17625515162944794,2917.3980175741494,0.35095739364624023,0.8985507488250732
52,0.030659480467438698,0.016868212074041367,0.013599463049322367,0.5301654934883118,0.1791299283504486,2964.981692883952,0.3510355055332184,0.8985507488250732
53,0.03027533145621419,0.016792173413559795,0.013420506324619054,0.5288202166557312,0.17698189616203308,2929.427186872441,0.35183823108673096,0.8981481194496155
